['INFO ]2023-07-03 15:28:04,422(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:04,422(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:04,521(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:04,595(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks practice que in array page
['INFO ]2023-07-03 15:28:04,750(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks try editor in array page
['INFO ]2023-07-03 15:28:05,024(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:05,098(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:05,587(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user captures output in array page
['INFO ]2023-07-03 15:28:07,879(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:07,879(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:08,039(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:08,039(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:08,097(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:08,158(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks on max consecutive ones in array page
['INFO ]2023-07-03 15:28:09,367(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:09,503(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:09,641(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets output in array page
['INFO ]2023-07-03 15:28:09,642(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:09,929(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:09,930(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:10,121(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:10,121(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
